scenario_code,time_s,link_id,travel_time,speed,volume,queue_delay,veh_delay,stops,occupancy,queue_length,max_queue_length,event_active,event_exposure,event_intensity,lanes_blocked,tt_missing_flag,speed_missing_flag,volume_missing_flag,event_link,,,,
SC0106,1200-1500,L1,235.67,26.79,106,86.23,217.71,3.45,0.6124,265.09,406.41,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L3,145.49,33.91,37,297.59,116.83,1.18,0.2736,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L6,386.2,8,16,473.23,357.33,5,0.9338,33.27,114.07,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L13,90.61,41.43,157,68.53,74.97,4.49,0.3715,82,199.46,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L16,172.15,25.25,51,288.12,134.85,2.35,0.5926,117.22,230.29,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L17,114.67,36.93,139,128.87,91.64,1.58,0.718,22.27,98.68,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L18,24.89,41.11,66,288.74,3.43,0.05,0.1208,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1200-1500,L19,24.27,44.03,102,125.54,1.93,0,0.0893,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L1,258.32,27.24,95,188.24,239.35,3.55,0.5622,299.23,408.87,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L3,256.91,33.88,38,424.07,228.71,3.59,0.0406,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L6,684.87,18.47,30,818.26,655.7,9.69,0.5781,142.79,223.94,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L13,97.78,40.59,94,201.63,81.47,3.71,0.1114,42.85,240.15,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L16,263,25.34,52,538.11,222.59,4.27,0.3416,219.37,283.85,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L17,123.8,31.25,129,181.1,101.06,2.14,0.7794,53.82,155.39,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L18,35.75,31.83,69,485.08,10.28,0,0.0858,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1500-1800,L19,23.59,44.84,43,338.6,1.5,0,0.0497,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L1,314.32,21.03,22,302.17,296.77,5.08,0.0488,20.68,154.95,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L3,350.96,35.32,38,541.44,321.58,5.64,0.1254,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L6,725.22,24.3,45,960.86,697.66,11.96,0.5849,186.47,231.13,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L13,23.58,46.37,52,503.5,3.37,0.04,0.0501,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L16,261.09,29.88,41,658.82,225.47,3.73,0.4089,138.29,291.71,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L17,142.18,26.69,72,292.8,119.97,2.12,0.4083,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L18,27,39.77,69,552.71,3.61,0,0.0998,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,1800-2100,L19,26.07,44.82,45,893.49,5.61,0,0.0431,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L1,184.11,50.59,3,622.13,165.38,3,0.0022,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L3,481.65,35.98,38,739.42,450.88,12.22,0.8213,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L6,667.64,22.55,31,1102.57,634.83,10.74,0.871,174.31,224.05,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L13,21.77,49.67,35,718.55,1.59,0,0.0293,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L16,198.29,25.28,50,851.66,157.73,1.74,0.7506,80.13,173.32,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L17,33.16,32.88,4,611.67,0,0,0.0063,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L18,30.76,38.56,68,713.26,6.75,0,0.0731,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2100-2400,L19,26.08,42,25,997.28,2.92,0,0.0197,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L1,15.65,63.89,1,1234.55,0,0,0.0004,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L3,364.1,34.02,34,817.15,334.61,6.07,0.7925,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L6,759.04,24.57,39,1290.46,730.35,13.43,0.5264,189.68,233.28,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L13,25.72,43.33,34,831.87,4,0.09,0.0308,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L16,110.39,24.41,34,1027.34,76.73,1.03,0.4503,15.78,72.77,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L17,29.87,24.39,7,912.56,0.88,0,0.1863,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L18,27.99,43.17,65,845.39,5.13,0,0.0635,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2400-2700,L19,27.49,37.48,34,1307.07,6.55,0,0.0302,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L1,,,0,,,,0,0,0,0,0.368,0.225,0,1,1,1,L3,,,,
SC0106,2700-3000,L3,95.33,17.56,7,906.4,64.84,0.5,0.0172,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L6,728.75,20.06,51,1435.21,695.77,12.43,0.4871,219.53,254.17,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L13,20.36,51.82,57,856.01,0.66,0.02,0.0386,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L16,51.95,30.69,39,1016.81,17.66,0.24,0.0837,0.55,31.04,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L17,26.24,33.94,9,1029.31,0.29,0,0.072,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L18,27.12,39.79,66,858.88,3.62,0.02,0.0649,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,2700-3000,L19,27.45,44.75,26,1450.14,2.7,0,0.0251,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L1,,,0,,,,0,0,0,0,0.368,0.225,0,1,1,1,L3,,,,
SC0106,3000-3300,L3,41.38,37.22,7,397.46,13.88,0,0.0086,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L6,665.49,27.85,44,1579.39,634.69,12.58,1,183.57,218.95,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L13,20.08,54.44,30,788.78,1.44,0.04,0.0238,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L16,40.71,31.92,26,1145.89,5.77,0.11,0.0678,0.23,4.85,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L17,24.24,36.23,4,1152.26,0.22,0,0.117,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L18,26.18,38.62,55,871.11,3.38,0,0.0666,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3000-3300,L19,24.79,42.4,42,1595.13,2.68,0,0.0356,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L1,16.22,64.93,1,1562.25,0.55,0,0.0009,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L3,34.13,30.67,2,408.9,6.28,0,0.0027,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L6,750.5,24.05,37,1808.11,723.92,12.41,0.9939,211.9,254.27,0,0.607,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L13,16.86,62.18,22,1300.77,0.52,0,0.0144,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L16,72.53,28.53,20,1540.34,41.18,7.68,0.1213,0.07,2.88,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L17,21.8,45.71,5,1948.68,0.24,0,0.1175,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L18,20.04,45.89,18,1324.34,0.82,0,0.0206,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0106,3300-3600,L19,24.29,49.18,32,1777.97,2.29,0,0.0226,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L1,50.42,57.82,126,1.11,33.07,0.69,0.0751,0,0,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L3,46.37,29.1,17,47.15,11.78,0.27,0.1597,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L6,31.1,16.49,10,42.9,3.62,0,0.0424,0,0,1,0.607,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L13,17.95,66.51,119,1.02,2.97,0.07,0.0602,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L16,50.27,31.58,29,10.86,16.21,0.4,0.4846,0.54,12.87,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L17,42.99,43.16,80,31.15,20.84,0.35,0.3329,0,0,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L18,19.66,60.1,36,36.97,1.09,0,0.0215,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,600-900,L19,22.64,46.77,64,16.88,1.11,0,0.0537,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L1,146.28,40.24,130,12.69,129.41,2.05,0.1866,14.96,102.25,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L3,88.23,36,38,123.12,52.49,0.92,0.3391,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L6,151.69,9.62,15,216.11,121,2,0.4377,0,0,1,0.607,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L13,25.06,60.69,168,23.27,9.3,0.33,0.0955,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L16,79.91,26.19,50,136.44,45.07,0.92,0.4028,20.63,93.55,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L17,66.83,36.88,133,63.35,43.14,0.79,0.4596,0,11.42,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L18,22.74,51.06,70,126.31,2.57,0,0.0556,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,900-1200,L19,23.21,45.72,82,60.72,1.39,0,0.0705,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L1,236.72,26.41,104,96.06,218.69,4.31,0.5675,317.14,419.14,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L3,142.14,34.55,38,274.13,108.27,1.18,0.812,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L6,379.14,10.12,16,489.22,354.31,7,0.9862,20.13,95.41,1,0.607,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L13,56.64,59.4,171,88.92,40.86,1.75,0.104,0.06,4.1,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L16,149.49,27.01,56,303.03,113.38,1.46,0.5628,119.96,236.5,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L17,114.42,30.77,122,115.42,90.74,1.91,0.7901,18.06,80.17,1,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L18,25.94,44.09,69,311.32,3.4,0,0.0754,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1200-1500,L19,23.76,45.14,88,125.49,1.45,0,0.0787,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L1,267.14,22.96,98,197.44,249.13,5.45,0.4953,306.38,417.9,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L3,218.06,36.77,38,412.9,188.5,2.06,0.4184,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L6,637.02,20.65,25,806.06,608,9.56,0.9752,115.68,199.25,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L13,68.3,52.99,82,228.38,51.54,2.35,0.066,1.97,30.04,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L16,240.71,26.07,44,533.73,199.26,3.93,0.3966,157.58,215.45,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L17,154.75,31.64,119,202.11,132.12,2.15,0.7713,59.45,139.45,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L18,30.56,37.1,69,451.61,6.31,0,0.0928,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1500-1800,L19,22.7,46.53,60,340.13,1.54,0,0.0649,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L1,298.74,30.44,29,311.71,280.15,5.13,0.2368,34.35,232.55,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L3,320.77,34.42,38,544.34,290.95,4.88,0.3313,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L6,690.9,27.83,45,961.35,661.52,14.47,0.5912,195,229.5,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L13,20.78,53.54,38,539.78,1.47,0,0.0351,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L16,263.47,25.7,45,658.43,222.36,2.49,0.7664,174.22,245.48,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L17,180.57,35.58,81,314.53,157.9,2.53,0.4125,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L18,30.29,39.37,62,591.58,6.86,0,0.0774,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,1800-2100,L19,26.05,41.82,41,849.06,4.19,0,0.0447,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L1,280.36,,0,,262,4.09,0,0,0,0,0.368,0.225,0,0,1,1,L3,,,,
SC0107,2100-2400,L3,371.56,35.8,39,705.81,342.28,6.33,0.0463,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L6,750.91,24.05,32,1142.04,721.52,14.22,0.7018,174.67,218.92,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L13,23.89,45.15,38,666.1,2.22,0.03,0.0356,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L16,283.55,29.8,44,891.01,247.74,2.75,0.7965,147.7,214.11,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L17,37.3,30.83,4,629.69,0,0,0.0049,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L18,30.79,35.82,64,698.23,5.25,0,0.076,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2100-2400,L19,22.94,51.34,27,1148.66,1.82,0,0.0176,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L1,15.66,65.09,1,1256.2,0,0,0.0004,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L3,321.19,25.23,25,817.02,291.7,4.81,0.4331,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L6,750.31,19.56,37,1305.71,719.39,16.5,0.7337,221.89,254.48,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L13,24.68,42.43,34,877.97,3.48,0,0.0314,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L16,278.55,21.8,27,1025.45,241.25,3.79,0.4581,133.04,218.57,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L17,24.76,39.09,4,1061.64,0.1,0,0.0043,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L18,25.33,43.96,55,866.18,2.84,0,0.0608,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2400-2700,L19,25.88,46.34,26,1348.59,4.17,0,0.0192,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L1,,,0,,,,0,0,0,0,0.368,0.225,0,1,1,1,L3,,,,
SC0107,2700-3000,L3,68.51,22.91,10,868.24,38.47,0.29,0.3559,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L6,688.59,28.73,53,1387.6,653.68,13.28,1,205.97,256.83,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L13,20.17,54.96,50,964.42,1.69,0.04,0.0331,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L16,178.68,27.34,49,1119.83,144.57,1.57,0.7835,61.66,131.04,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L17,26.1,45.46,6,1050.02,0.25,0,0.2127,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L18,23.43,41.82,68,979.21,1.64,0,0.0656,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,2700-3000,L19,29.25,40.47,31,1362.49,1.18,0,0.0334,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L1,,,0,,,,0,0,0,0,0.368,0.225,0,1,1,1,L3,,,,
SC0107,3000-3300,L3,41.08,41.55,6,385.17,13.4,0,0.0049,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L6,668.97,23.82,38,1628.02,638.86,12.97,1,172.31,213.99,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L13,20.76,52.19,39,932.46,0.59,0,0.0292,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L16,83.29,26.58,38,1140.98,48.01,0.51,0.0881,3.16,36.23,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L17,25.97,32.24,10,1163.26,0.14,0,0.2436,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L18,25.79,42.28,59,890.02,1.65,0,0.0635,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3000-3300,L19,26.41,38.77,37,1628.13,3.85,0,0.0292,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L1,,,0,,,,0,0,0,0,0.368,0.225,0,1,1,1,L3,,,,
SC0107,3300-3600,L3,38.29,24.76,4,374.51,9.91,0,0.3054,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L6,782.57,26.78,28,1854.23,755.22,17.25,0.9925,203.23,253.96,0,0.607,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L13,18.6,57.01,29,959.03,1.71,0,0.0192,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L16,38.25,25.47,20,1426.93,3.28,0,0.2364,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L17,22.12,29.91,4,1809.59,0.26,0,0.1976,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L18,26.09,40.18,36,1072.8,5.3,0,0.0394,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0107,3300-3600,L19,24.62,47.13,25,1885.59,3.1,0,0.0172,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L1,44.88,57.53,123,0.6,27.45,0.64,0.0744,0,0,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L3,49.35,30.65,19,36.86,14.36,0.33,0.0236,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L6,31.2,15.17,9,35.69,2.91,0,0.0407,0,0,1,0.607,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L13,19.43,66.06,124,1.3,4.45,0.17,0.0629,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L16,52.09,31.68,29,13.15,18.04,0.43,0.4871,0.85,17.4,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L17,44.15,42.64,83,32.29,21.88,0.43,0.3763,0,0,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L18,19.66,60.13,36,38.58,1.08,0,0.0216,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,600-900,L19,23.16,47.2,71,10.21,1.68,0,0.0588,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L1,130.23,49.73,137,5.26,112.81,1.63,0.2034,4.19,55.26,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L3,99.03,35.24,38,146.34,63.51,0.9,0.5335,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L6,200.58,6.41,10,266.98,174.45,3.1,0.4611,0,0,1,0.607,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L13,46.23,60.71,178,17.87,30.48,1.18,0.1009,0.65,27.1,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L16,116.4,28.71,46,160.61,80.87,1.15,0.7911,65.06,182.3,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L17,76.05,35.4,128,77.38,52.03,1.17,0.768,2.95,39.29,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L18,22.92,52.41,66,127.84,2.78,0,0.0496,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,900-1200,L19,23.19,46.2,79,55.37,0.97,0,0.0668,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L1,224.07,26.03,104,66.49,206.2,3.73,0.3817,168.23,291.83,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L3,175.61,36.4,37,282.49,140.4,1.45,0.2712,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L6,417.02,9.05,15,512.11,386.86,5.33,0.8275,39.17,121.89,1,0.607,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L13,98.27,43.67,153,57.55,82.79,4.17,0.279,73.06,244.38,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L16,160.27,30.57,54,301.06,125.4,1.6,0.7309,91.71,164.88,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L17,144.68,34.2,115,152.1,121.32,1.89,0.7835,56.98,128.54,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L18,24.67,44.46,69,307.59,2.81,0,0.0665,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1200-1500,L19,24.25,44.08,98,97.67,1.87,0,0.0949,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L1,272.95,26.13,91,148.36,254.47,4.28,0.6282,181.42,303.85,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L3,250.53,36.98,40,452.16,216.16,2.85,0.1513,0,0,1,1,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L6,666.44,7.76,13,811.26,639.88,10.58,0.2007,156.49,225.83,1,0.607,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L13,131.45,22.85,119,238.39,115,5.49,0.4057,128.54,269.91,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L16,172.06,24.76,59,495.48,131.88,1.85,0.7128,128.54,237.31,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L17,170.89,34.88,125,223.75,148.28,2.94,0.7549,76.12,184.88,1,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L18,32.11,35.04,76,452.35,7.2,0.08,0.1341,0,0,1,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1500-1800,L19,22.42,48.57,33,261.16,0.85,0,0.0382,0,0,1,0.135,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L1,280.08,35.57,5,201.74,261.66,3.68,0.1612,0.24,5.59,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L3,336.93,34.67,38,565.07,307.43,5.69,0.8109,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L6,823.54,20.67,34,1025.66,793.94,13.77,0.9744,236.24,257.25,0,0.607,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L13,24.1,47.82,40,584.46,2.63,0.07,0.044,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L16,167.81,24.87,57,656.42,129.3,1.79,0.7021,78.11,186.51,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L17,174.16,33.73,100,342.35,151.83,3.02,0.4505,5.13,34.15,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L18,29.16,38.09,80,590,5.4,0,0.1228,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,1800-2100,L19,23.89,47.29,31,787.53,1.63,0,0.0278,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L1,157.02,53.96,3,905.6,138.81,2.4,0.0019,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L3,423.71,27.35,33,713.25,390.96,6.89,0.811,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L6,911.27,19.69,35,1206.84,882.62,16.89,0.2883,253.61,257.12,0,0.607,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L13,21.66,49.04,41,707.41,1.56,0.02,0.0359,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L16,63.86,29.16,36,789.21,25.83,0.41,0.2545,3.3,32.24,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L17,31.17,34.59,5,654.07,0.14,0,0.0228,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L18,28.8,40.8,70,725.19,4.63,0,0.0687,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,2100-2400,L19,21.18,53.48,27,1220.73,1.56,0,0.0201,0,0,0,0.135,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L1,17.46,58.33,1,1409.75,0,0,0.0005,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L3,322.04,29.61,30,834.69,292.58,4.65,0.8045,0,0,0,1,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L6,819.61,26.34,40,1335.81,788.02,18.33,0.3822,253.72,257.14,0,0.607,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L13,22.74,49.08,22,868.73,0.61,0,0.0193,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L16,52.15,25.66,21,964.35,17.89,0.15,0.146,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L17,29.58,46.59,4,916.47,0.01,0,0.0039,0,0,0,0.368,0.225,0,0,0,0,L3,,,,
SC0108,2400-2700,L18,23.44,53.18,41,759.98,1.92,0,0.0442,0,0,0,0.223,0.225,0,0,0,0,L3,,,,
